scenario,distribution,response,missing_mechanism,method,variant,random_state,mse_test,mse_train,r2_test,r2_train,fit_time,n_epochs_actual,status
gaussian_interaction_MCAR,gaussian,interaction,MCAR,NeuMiss+A_silu_d3,A,2,229.1666,220.9074,0.3846926,0.40494603,25.180882930755615,150,success
gaussian_interaction_MCAR,gaussian,interaction,MCAR,NeuMiss+B_gelu_d3,B,0,651.27344,593.7418,0.43148416,0.48595172,26.17967987060547,150,success
gaussian_interaction_MCAR,gaussian,interaction,MCAR,NeuMiss+B_gelu_d3,B,1,253.4538,212.75313,0.5230549,0.598945,23.459887742996216,150,success
gaussian_interaction_MCAR,gaussian,interaction,MCAR,NeuMiss+B_gelu_d3,B,2,274.8108,261.7813,0.2621389,0.29484475,14.285745859146118,85,success
gaussian_interaction_MCAR,gaussian,interaction,MCAR,NeuMiss+C_gelu_d3,C,0,449.2095,356.22906,0.6078718,0.69158494,21.874139070510864,85,success
gaussian_interaction_MCAR,gaussian,interaction,MCAR,NeuMiss+C_gelu_d3,C,1,187.40797,143.44006,0.6473388,0.72960514,33.74435019493103,146,success
gaussian_interaction_MCAR,gaussian,interaction,MCAR,NeuMiss+C_gelu_d3,C,2,165.9972,120.65212,0.5543011,0.67500174,34.87060904502869,148,success
gaussian_interaction_MCAR,gaussian,interaction,MCAR,NeuMiss+D_gelu_d3,D,0,632.3474,515.3998,0.4480052,0.5537785,31.922028064727783,150,success
gaussian_interaction_MCAR,gaussian,interaction,MCAR,NeuMiss+D_gelu_d3,D,1,282.8493,228.40636,0.46773893,0.56943756,26.629416942596436,114,success
gaussian_interaction_MCAR,gaussian,interaction,MCAR,NeuMiss+D_gelu_d3,D,2,223.89204,193.89955,0.39885467,0.47769654,46.02448916435242,150,success
gaussian_interaction_MCAR,gaussian,interaction,MCAR,NeuMiss+A_gelu_d5,A,0,628.9086,561.0451,0.45100707,0.5142598,29.360238075256348,136,success
gaussian_interaction_MCAR,gaussian,interaction,MCAR,NeuMiss+A_gelu_d5,A,1,284.08353,235.4693,0.46541637,0.5561234,31.536964178085327,150,success
gaussian_interaction_MCAR,gaussian,interaction,MCAR,NeuMiss+A_gelu_d5,A,2,235.79158,216.9006,0.36690468,0.41573906,31.588730812072754,150,success
gaussian_interaction_MCAR,gaussian,interaction,MCAR,NeuMiss+D_gelu_d5,D,0,687.4035,527.11523,0.39994514,0.5436355,42.02178597450256,150,success
gaussian_interaction_MCAR,gaussian,interaction,MCAR,NeuMiss+D_gelu_d5,D,1,240.4081,201.9446,0.5476041,0.6193199,32.8032488822937,121,success
gaussian_interaction_MCAR,gaussian,interaction,MCAR,NeuMiss+D_gelu_d5,D,2,239.96312,191.74574,0.35570413,0.48349822,37.216042041778564,150,success
gaussian_quadratic_MAR,gaussian,quadratic,MAR,NeuMiss_d1,original,0,5995.6143,5833.24,0.2176829,0.23018616,9.39493465423584,95,success
gaussian_quadratic_MAR,gaussian,quadratic,MAR,NeuMiss_d1,original,1,7464.0864,7010.4473,0.41273516,0.4632976,12.094134092330933,150,success
gaussian_quadratic_MAR,gaussian,quadratic,MAR,NeuMiss_d1,original,2,23674.01,25036.828,0.28288215,0.26706094,3.979217767715454,79,success
gaussian_quadratic_MAR,gaussian,quadratic,MAR,NeuMiss_d3,original,0,6032.104,5761.251,0.21292168,0.23968661,8.167789220809937,115,success
gaussian_quadratic_MAR,gaussian,quadratic,MAR,NeuMiss_d3,original,1,7387.4434,6798.3057,0.4187653,0.47953862,7.874778985977173,122,success
gaussian_quadratic_MAR,gaussian,quadratic,MAR,NeuMiss_d3,original,2,24023.021,24477.232,0.27231014,0.2834428,6.402674913406372,99,success
gaussian_quadratic_MAR,gaussian,quadratic,MAR,NeuMiss_d5,original,0,6092.0767,5841.488,0.20509636,0.22909772,5.404465198516846,68,success
gaussian_quadratic_MAR,gaussian,quadratic,MAR,NeuMiss_d5,original,1,7311.618,6675.2505,0.42473114,0.48895943,8.74559497833252,110,success
gaussian_quadratic_MAR,gaussian,quadratic,MAR,NeuMiss_d5,original,2,23772.385,24107.793,0.27990222,0.29425794,8.394455909729004,105,success
gaussian_quadratic_MAR,gaussian,quadratic,MAR,NeuMiss+A_gelu_d3,A,0,1962.3956,1700.3666,0.7439436,0.7756023,12.445816040039062,150,success
gaussian_quadratic_MAR,gaussian,quadratic,MAR,NeuMiss+A_gelu_d3,A,1,4892.6104,4419.6006,0.6150556,0.66164637,12.224039077758789,150,success
gaussian_quadratic_MAR,gaussian,quadratic,MAR,NeuMiss+A_gelu_d3,A,2,10050.206,9977.82,0.69556564,0.70790493,12.117999076843262,150,success
gaussian_quadratic_MAR,gaussian,quadratic,MAR,NeuMiss+A_relu_d3,A,0,2105.3325,1969.4066,0.7252929,0.74009705,8.33938193321228,108,success
gaussian_quadratic_MAR,gaussian,quadratic,MAR,NeuMiss+A_relu_d3,A,1,4682.0,4289.2383,0.6316262,0.67162657,11.47659420967102,150,success
gaussian_quadratic_MAR,gaussian,quadratic,MAR,NeuMiss+A_relu_d3,A,2,10097.226,10001.684,0.6941414,0.70720637,11.944857120513916,150,success
gaussian_quadratic_MAR,gaussian,quadratic,MAR,NeuMiss+A_tanh_d3,A,0,2074.0283,1912.5696,0.72937757,0.7475978,14.124648094177246,150,success
gaussian_quadratic_MAR,gaussian,quadratic,MAR,NeuMiss+A_tanh_d3,A,1,5363.928,4799.7017,0.5779729,0.6325468,12.368411302566528,150,success
gaussian_quadratic_MAR,gaussian,quadratic,MAR,NeuMiss+A_tanh_d3,A,2,11035.586,10734.621,0.6657171,0.68575,12.418200969696045,150,success
gaussian_quadratic_MAR,gaussian,quadratic,MAR,NeuMiss+A_silu_d3,A,0,1788.9991,1689.3782,0.7665686,0.7770524,12.321436882019043,150,success
